text,normalized_text,label,category,mechanism,source_file
"Dear Afia Boateng, your Ghana Post parcel ED5JRUSW3 is held at customs. Pay a clearance fee of GH₵6345 at https://secure-gh-alert.com to release it.","Dear Afia Boateng, your Ghana Post parcel ED5JRUSW3 is held at customs. Pay a clearance fee of GH₵6345 at https://secure-gh-alert.com to release it.",1,delivery,unknown,csv
CalBank: A debit of GH₵1391.00 was made on your account ending 2792 at an ATM. Available balance GH₵2653.00.,CalBank: A debit of GH₵1391.00 was made on your account ending 2792 at an ATM. Available balance GH₵2653.00.,0,banking,unknown,csv
MTN MoMo: Recharge with GH₵10 today and get 25% extra airtime. Dial *170# to activate.,MTN MoMo: Recharge with GH₵10 today and get 25% extra airtime. Dial *170# to activate.,0,promotion,unknown,csv
Ecobank Ghana: Online purchase of GH₵856.00 on card ending 3412 at West Hills Mall was successful. Available balance GH₵4493.00.,Ecobank Ghana: Online purchase of GH₵856.00 on card ending 3412 at West Hills Mall was successful. Available balance GH₵4493.00.,0,banking,unknown,csv
Prudential Bank: A debit of GH₵76.00 was made on your account ending 8500 at an ATM. Available balance GH₵576.00.,Prudential Bank: A debit of GH₵76.00 was made on your account ending 8500 at an ATM. Available balance GH₵576.00.,0,banking,unknown,csv
MTN MoMo: You have received GH₵144 from Ama. New balance GH₵353. Transaction ID BE2752HCB8. Yoo!,MTN MoMo: You have received GH₵144 from Ama. New balance GH₵353. Transaction ID BE2752HCB8. Yoo!,0,transaction,unknown,csv
ALERT: Your Ghana Card wallet will be deactivated today. Call <PHONE> imediately to keep it active.,ALERT: Your Ghana Card wallet will be deactivated today. Call <PHONE> imediately to keep it active.,1,alert,unknown,generated_v1
ECG: Scheduled maintenance in your area may affect service briefly. We apologise for the inconvenience.,ECG: Scheduled maintenance in your area may affect service briefly. We apologise for the inconvenience.,0,legitimate,unknown,generated_v1
Attention staff: ur employer is migrating to a new payroll system via Prudential Bank. Click <URL> and enter ur MoMo PIN to avoid delay in salery paymnt this month. Wai!,Attention staff: ur employer is migrating to a new payroll system via Prudential Bank. Click <URL> and enter ur MoMo PIN to avoid delay in salery paymnt this month. Wai!,1,alert,unknown,generated_v1
"Charley, SSNIT: Scheduled maintenance in your area may affect service briefly. We apologise for the inconvenience.","Charley, SSNIT: Scheduled maintenance in your area may affect service briefly. We apologise for the inconvenience.",0,legitimate,unknown,generated_v1
"Charley, Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Money festive promo. Claim now at <URL>","Charley, Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Money festive promo. Claim now at <URL>",1,promo,unknown,generated_v1
Ecobank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>.,Ecobank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>.,0,legitimate,unknown,generated_v1
Uber: Your subscription has been renewed successfully. Next due date noted on your account.,Uber: Your subscription has been renewed successfully. Next due date noted on your account.,0,legitimate,unknown,generated_v1
"Massa, Ecobank Ghana SECURITY ALERT: Unusual activity detected on ur acct. Verify ur PIN at <URL> or ur acct will be suspended. Wai!","Massa, Ecobank Ghana SECURITY ALERT: Unusual activity detected on ur acct. Verify ur PIN at <URL> or ur acct will be suspended. Wai!",1,alert,unknown,generated_v1
Notice: Your line qualifies for a cash reward of <AMOUNT> from our anniversary promo. Claim link: <URL>. Offer closes today. Yɛ frɛ wo.,Notice: Your line qualifies for a cash reward of <AMOUNT> from our anniversary promo. Claim link: <URL>. Offer closes today. Yɛ frɛ wo.,1,promo,unknown,generated_v1
"Broni, YOU HAVE WON <AMOUNT> in the MTN Mobile Money promo! To receive your prize dial *138# and follow the steps. Hurry! Ei!","Broni, YOU HAVE WON <AMOUNT> in the MTN Mobile Money promo! To receive your prize dial *138# and follow the steps. Hurry! Ei!",1,promo,unknown,generated_v1
ALERT: Your NIA wallet will be deactivated today. Call <PHONE> immediately to keep it active. Yoo!,ALERT: Your NIA wallet will be deactivated today. Call <PHONE> immediately to keep it active. Yoo!,1,alert,unknown,generated_v1
"Charley, Ecobank Ghana: Your complaint with reference <REF> has been logged. We will get back to you shortly. Yɛ frɛ wo.","Charley, Ecobank Ghana: Your complaint with reference <REF> has been logged. We will get back to you shortly. Yɛ frɛ wo.",0,legitimate,unknown,generated_v1
"Chale, OFFICIAL: MTN Ghana end-of-year promo RESULTS. Ur numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings u must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify u.","Chale, OFFICIAL: MTN Ghana end-of-year promo RESULTS. Ur numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings u must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify u.",1,promo,unknown,generated_v1
"Sister, ALERT: Your SSNIT wallet will be deactivated today. Call <PHONE> immediately to keep it active. Medaase!","Sister, ALERT: Your SSNIT wallet will be deactivated today. Call <PHONE> immediately to keep it active. Medaase!",1,alert,unknown,generated_v1
"Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now. Wai!","Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now. Wai!",1,reversal,unknown,generated_v1
"Massa, Absa Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance.","Massa, Absa Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance.",1,alert,unknown,generated_v1
Notice: Ur line qualifies for a cash reward of <AMOUNT> from our customer appreciation draw. Claim link: <URL>. Offer closes today. Yɛ frɛ wo.,Notice: Ur line qualifies for a cash reward of <AMOUNT> from our customer appreciation draw. Claim link: <URL>. Offer closes today. Yɛ frɛ wo.,1,promo,unknown,generated_v1
Telecel Money: Cash-in of <AMOUNT> at agent M2KD successful. Balance <AMOUNT>. ID <REF>.,Telecel Money: Cash-in of <AMOUNT> at agent M2KD successful. Balance <AMOUNT>. ID <REF>.,0,legitimate,unknown,generated_v1
"First Atlantic Bank: Your PIN reset code is <REF>. If you did not request this, ignore this message.","First Atlantic Bank: Your PIN reset code is <REF>. If you did not request this, ignore this message.",0,legitimate,unknown,generated_v1
"Boss, Pls I beg u <NAME>, I wrongly sent <AMOUNT> to ur line. Kindly send it back to <PHONE>.","Boss, Pls I beg u <NAME>, I wrongly sent <AMOUNT> to ur line. Kindly send it back to <PHONE>.",1,reversal,unknown,generated_v1
"ƐYƐ, PLEASE HELP ME <NAME>. I'M A NURSE AND I SENT MY WHOLE <AMOUNT> SALARY TO UR NUMBER BY ERROR. MY CHILDREN HAVE NOT EATEN. I BEG U, SEND IT TO <PHONE> AND GOD BLESS U. I WILL FOREVER BE GRATEFUL.","ƐYƐ, PLEASE HELP ME <NAME>. I'M A NURSE AND I SENT MY WHOLE <AMOUNT> SALARY TO UR NUMBER BY ERROR. MY CHILDREN HAVE NOT EATEN. I BEG U, SEND IT TO <PHONE> AND GOD BLESS U. I WILL FOREVER BE GRATEFUL.",1,reversal,unknown,generated_v1
YOU HAVE WON <AMOUNT> IN THE MTN MOBILE MONEY PROMO! TO RECEIVE UR PRIZE DIAL *138# AND FOLLOW THE STEPS. HURRY!,YOU HAVE WON <AMOUNT> IN THE MTN MOBILE MONEY PROMO! TO RECEIVE UR PRIZE DIAL *138# AND FOLLOW THE STEPS. HURRY!,1,promo,unknown,generated_v1
"Chale, Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to ur wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and acct review. Act now.","Chale, Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to ur wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and acct review. Act now.",1,reversal,unknown,generated_v1
Ei! Attention staff: your employer is migrating to a new payroll system via CalBank. Click <URL> and enter your MoMo PIN to avoid delay in salary payment this month.,Ei! Attention staff: your employer is migrating to a new payroll system via CalBank. Click <URL> and enter your MoMo PIN to avoid delay in salary payment this month.,1,alert,unknown,generated_v1
First Atlantic Bank: Refer a friend and you both get <AMOUNT> airtime free. Dial *170# for details. Ei!,First Atlantic Bank: Refer a friend and you both get <AMOUNT> airtime free. Dial *170# for details. Ei!,0,legitimate,unknown,generated_v1
"Charley, YOU HAVE WON <AMOUNT> in the Telecel Money promo! To receive ur prize dial *126# and follow the steps. Hurry!","Charley, YOU HAVE WON <AMOUNT> in the Telecel Money promo! To receive ur prize dial *126# and follow the steps. Hurry!",1,promo,unknown,generated_v1
Telecel Money: Cash-out of <AMOUNT> at agent QQ81 was successful. New balance <AMOUNT>.,Telecel Money: Cash-out of <AMOUNT> at agent QQ81 was successful. New balance <AMOUNT>.,0,legitimate,unknown,generated_v1
"Charley, ADB Bank: Your loyalty points can now be redeemed for airtime and data. Dial *126# to check.","Charley, ADB Bank: Your loyalty points can now be redeemed for airtime and data. Dial *126# to check.",0,legitimate,unknown,generated_v1
"Ɛyɛ, Dear customer, your Prudential Bank account has been temporarily locked. Restore access at <URL> within 24 hours.","Ɛyɛ, Dear customer, your Prudential Bank account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
"Broni, Bolt: Your order <REF> is out for delivery and will arrive today. Track with the rider.","Broni, Bolt: Your order <REF> is out for delivery and will arrive today. Track with the rider.",0,legitimate,unknown,generated_v1
AirtelTigo Money: Cash-out of <AMOUNT> at agent ZT06 was successful. New balance <AMOUNT>.,AirtelTigo Money: Cash-out of <AMOUNT> at agent ZT06 was successful. New balance <AMOUNT>.,0,legitimate,unknown,generated_v1
Telecel Cash: We have updated our service terms. Continued use of your account means you accept them. Broni!,Telecel Cash: We have updated our service terms. Continued use of your account means you accept them. Broni!,0,legitimate,unknown,generated_v1
"Ei! Dear customer, your Ghana Immigration Service acct has been temporarily locked. Restore access at <URL> within 24 hours. Chale!","Ei! Dear customer, your Ghana Immigration Service acct has been temporarily locked. Restore access at <URL> within 24 hours. Chale!",1,alert,unknown,generated_v1
"Charley, Stanbic Bank Ghana: Your available balance is <AMOUNT> as at today. Thank you for banking with us.","Charley, Stanbic Bank Ghana: Your available balance is <AMOUNT> as at today. Thank you for banking with us.",0,legitimate,unknown,generated_v1
Consolidated Bank Ghana: Our offices will be closed on the upcoming public holiday. Normal service resumes the next working day. Abi!,Consolidated Bank Ghana: Our offices will be closed on the upcoming public holiday. Normal service resumes the next working day. Abi!,0,legitimate,unknown,generated_v1
Stanbic Bank Ghana: New savings feature is live. Dial *138# to start earning interest on your wallet. Chale!,Stanbic Bank Ghana: New savings feature is live. Dial *138# to start earning interest on your wallet. Chale!,0,legitimate,unknown,generated_v1
Zenith Bank Ghana: Buy airtime and stand a chance to win in our loyalty draw. Dial *124#. Yɛ frɛ wo.,Zenith Bank Ghana: Buy airtime and stand a chance to win in our loyalty draw. Dial *124#. Yɛ frɛ wo.,0,legitimate,unknown,generated_v1
"Charley, ALERT: Your GRA wallet will be deactivated today. Call <PHONE> imediately to keep it active.","Charley, ALERT: Your GRA wallet will be deactivated today. Call <PHONE> imediately to keep it active.",1,alert,unknown,generated_v1
Republic Bank Ghana records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation. Broni!,Republic Bank Ghana records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation. Broni!,1,alert,unknown,generated_v1
"MASSA, GHANA IMMIGRATION SERVICE RECORDS SHOW UR DETALS REQUIRE RE-VERIFICATION. UPDATE AT <URL> WITHIN 7 DAYS TO AVOID DEACTIVATION.","MASSA, GHANA IMMIGRATION SERVICE RECORDS SHOW UR DETALS REQUIRE RE-VERIFICATION. UPDATE AT <URL> WITHIN 7 DAYS TO AVOID DEACTIVATION.",1,alert,unknown,generated_v1
"Consolidated Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not u, cancel immediately by confirming ur PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost u ur balance.","Consolidated Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not u, cancel immediately by confirming ur PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost u ur balance.",1,alert,unknown,generated_v1
"Broni, GCB Bank: We have updated our service terms. Continued use of your account means you accept them.","Broni, GCB Bank: We have updated our service terms. Continued use of your account means you accept them.",0,legitimate,unknown,generated_v1
"Boss, Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now.","Boss, Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now.",1,reversal,unknown,generated_v1
"Ɛyɛ, Zenith Bank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>.","Ɛyɛ, Zenith Bank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>.",0,legitimate,unknown,generated_v1
"Sister, OFFICIAL: Telecel Ghana MoMo bonanza RESULTS. Ur number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Wai!","Sister, OFFICIAL: Telecel Ghana MoMo bonanza RESULTS. Ur number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Wai!",1,promo,unknown,generated_v1
AirtelTigo Money: Cash-in of <AMOUNT> at agent BW19 successful. Balance <AMOUNT>. ID <REF>.,AirtelTigo Money: Cash-in of <AMOUNT> at agent BW19 successful. Balance <AMOUNT>. ID <REF>.,0,legitimate,unknown,generated_v1
Attention staff: your employer is migrating to a new payroll system via Ecobank Ghana. Click <URL> and enter your MoMo PIN to avoid delay in salary payment this month.,Attention staff: your employer is migrating to a new payroll system via Ecobank Ghana. Click <URL> and enter your MoMo PIN to avoid delay in salary payment this month.,1,alert,unknown,generated_v1
"Ɛyɛ, GT Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *171# for details. Ei!","Ɛyɛ, GT Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *171# for details. Ei!",0,legitimate,unknown,generated_v1
"Chale, Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Yɛ frɛ wo.","Chale, Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Yɛ frɛ wo.",1,reversal,unknown,generated_v1
Attention staff: your employer is migrating to a new payroll system via MTN Mobile Money. Click <URL> and enter your MoMo PIN to avoid delay in salary payment this month. Wai!,Attention staff: your employer is migrating to a new payroll system via MTN Mobile Money. Click <URL> and enter your MoMo PIN to avoid delay in salary payment this month. Wai!,1,alert,unknown,generated_v1
"Massa, YOU HAVE WON <AMOUNT> in the AirtelTigo Ghana promo! To receive ur prize dial *171# and follow the steps. Hurry!","Massa, YOU HAVE WON <AMOUNT> in the AirtelTigo Ghana promo! To receive ur prize dial *171# and follow the steps. Hurry!",1,promo,unknown,generated_v1
OFFICIAL: AirtelTigo Money subscriber reward scheme RESULTS. Ur numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings u must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify u.,OFFICIAL: AirtelTigo Money subscriber reward scheme RESULTS. Ur numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings u must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify u.,1,promo,unknown,generated_v1
NIA SECURITY ALERT: Unusual activity detected on your acct. Verify your PIN at <URL> or your acct will be suspended. Wai!,NIA SECURITY ALERT: Unusual activity detected on your acct. Verify your PIN at <URL> or your acct will be suspended. Wai!,1,alert,unknown,generated_v1
"Ei! Dear customer, your GRA account has been temporarily locked. Restore access at <URL> within 24 hours.","Ei! Dear customer, your GRA account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
OFFICIAL: Telecel Money subscriber reward scheme RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Chale!,OFFICIAL: Telecel Money subscriber reward scheme RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Chale!,1,promo,unknown,generated_v1
"Sister, Consolidated Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance. Broni!","Sister, Consolidated Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance. Broni!",1,alert,unknown,generated_v1
"Ɛyɛ, Notice: Your line qualifies for a cash reward of <AMOUNT> from our anniversary promo. Claim link: <URL>. Offer closes today.","Ɛyɛ, Notice: Your line qualifies for a cash reward of <AMOUNT> from our anniversary promo. Claim link: <URL>. Offer closes today.",1,promo,unknown,generated_v1
Republic Bank Ghana: Your complaint with reference <REF> has been logged. We will get back to you shortly. Yɛ frɛ wo.,Republic Bank Ghana: Your complaint with reference <REF> has been logged. We will get back to you shortly. Yɛ frɛ wo.,0,legitimate,unknown,generated_v1
"Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now. Yoo!","Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now. Yoo!",1,reversal,unknown,generated_v1
Stanbic Bank Ghana: Enjoy 10% bonus data this weekend. Dial *170# to activate.,Stanbic Bank Ghana: Enjoy 10% bonus data this weekend. Dial *170# to activate.,0,legitimate,unknown,generated_v1
"Stanbic Bank Ghana: Dear customer, kindly update your KYC at any of our branches at your convenience.","Stanbic Bank Ghana: Dear customer, kindly update your KYC at any of our branches at your convenience.",0,legitimate,unknown,generated_v1
Access Bank Ghana records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation. Yoo!,Access Bank Ghana records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation. Yoo!,1,alert,unknown,generated_v1
GCB Bank: Your complaint with reference <REF> has been logged. We will get back to you shortly. Chale!,GCB Bank: Your complaint with reference <REF> has been logged. We will get back to you shortly. Chale!,0,legitimate,unknown,generated_v1
Ei! Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Ghana customer appreciation draw. Claim now at <URL> Yoo!,Ei! Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Ghana customer appreciation draw. Claim now at <URL> Yoo!,1,promo,unknown,generated_v1
"Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to ur number. Send back to <PHONE> immediately.","Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to ur number. Send back to <PHONE> immediately.",1,reversal,unknown,generated_v1
Prudential Bank: Buy airtime and stand a chance to win in our weekend draw. Dial *126#.,Prudential Bank: Buy airtime and stand a chance to win in our weekend draw. Dial *126#.,0,legitimate,unknown,generated_v1
"Boss, Notice: Your line qualifies for a cash reward of <AMOUNT> from our end-of-year promo. Claim link: <URL>. Offer closes today.","Boss, Notice: Your line qualifies for a cash reward of <AMOUNT> from our end-of-year promo. Claim link: <URL>. Offer closes today.",1,promo,unknown,generated_v1
"MTN Mobile Money: Dear customer, kindly update your KYC at any of our branches at your convenience.","MTN Mobile Money: Dear customer, kindly update your KYC at any of our branches at your convenience.",0,legitimate,unknown,generated_v1
Bolt: Your prepaid units have been credited. Enjoy uninterrupted service. Broni!,Bolt: Your prepaid units have been credited. Enjoy uninterrupted service. Broni!,0,legitimate,unknown,generated_v1
GT Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *138# for details. Yoo!,GT Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *138# for details. Yoo!,0,legitimate,unknown,generated_v1
"Massa, Ghana Water: Your prepaid units have been credited. Enjoy uninterrupted service.","Massa, Ghana Water: Your prepaid units have been credited. Enjoy uninterrupted service.",0,legitimate,unknown,generated_v1
"Ɛyɛ, Telecel Ghana: You are today's lucky winner of <AMOUNT>! Verify your win at <URL> before it expires in 1 hour.","Ɛyɛ, Telecel Ghana: You are today's lucky winner of <AMOUNT>! Verify your win at <URL> before it expires in 1 hour.",1,promo,unknown,generated_v1
Ei! YOU HAVE WON <AMOUNT> in the AirtelTigo Money promo! To receive your prize dial *171# and follow the steps. Hurry!,Ei! YOU HAVE WON <AMOUNT> in the AirtelTigo Money promo! To receive your prize dial *171# and follow the steps. Hurry!,1,promo,unknown,generated_v1
"Broni, Boss, I did a wrong send of <AMOUNT> to you. My mother is in hospital, please refund to <PHONE> urgently. Yoo!","Broni, Boss, I did a wrong send of <AMOUNT> to you. My mother is in hospital, please refund to <PHONE> urgently. Yoo!",1,reversal,unknown,generated_v1
"Chale, Zenith Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance. Abi!","Chale, Zenith Bank Ghana FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance. Abi!",1,alert,unknown,generated_v1
Zenith Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *170# to check.,Zenith Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *170# to check.,0,legitimate,unknown,generated_v1
"Sister, MTN Mobile Money: You have received <AMOUNT> from <NAME>. New balance <AMOUNT>. Transaction ID <REF>. Chale!","Sister, MTN Mobile Money: You have received <AMOUNT> from <NAME>. New balance <AMOUNT>. Transaction ID <REF>. Chale!",0,legitimate,unknown,generated_v1
"Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Yoo!","Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Yoo!",1,reversal,unknown,generated_v1
Consolidated Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *126# to check.,Consolidated Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *126# to check.,0,legitimate,unknown,generated_v1
"Broni, Prudential Bank FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance.","Broni, Prudential Bank FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance.",1,alert,unknown,generated_v1
"Chale, Dear customer, your ADB Bank account has been temporarily locked. Restore access at <URL> within 24 hours.","Chale, Dear customer, your ADB Bank account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
Congratulations <NAME>! Ur number has been selected as a winner of <AMOUNT> in the Telecel Cash end-of-year promo. Claim now at <URL>,Congratulations <NAME>! Ur number has been selected as a winner of <AMOUNT> in the Telecel Cash end-of-year promo. Claim now at <URL>,1,promo,unknown,generated_v1
"Charley, OFFICIAL: AirtelTigo Ghana end-of-year promo RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.","Charley, OFFICIAL: AirtelTigo Ghana end-of-year promo RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.",1,promo,unknown,generated_v1
"Dear customer, your Prudential Bank account has been temporarily locked. Restore access at <URL> within 24 hours.","Dear customer, your Prudential Bank account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
"Broni, OFFICIAL: AirtelTigo Ghana weekend draw RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.","Broni, OFFICIAL: AirtelTigo Ghana weekend draw RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.",1,promo,unknown,generated_v1
"Ɛyɛ, First Atlantic Bank records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation.","Ɛyɛ, First Atlantic Bank records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation.",1,alert,unknown,generated_v1
GCB Bank: Enjoy 20% bonus data this weekend. Dial *171# to activate.,GCB Bank: Enjoy 20% bonus data this weekend. Dial *171# to activate.,0,legitimate,unknown,generated_v1
Ei! ALERT: Your Prudential Bank wallet will be deactivated today. Call <PHONE> immediately to keep it active.,Ei! ALERT: Your Prudential Bank wallet will be deactivated today. Call <PHONE> immediately to keep it active.,1,alert,unknown,generated_v1
Telecel Cash: You are today's lucky winner of <AMOUNT>! Verify ur win at <URL> before it expires in 1 hour.,Telecel Cash: You are today's lucky winner of <AMOUNT>! Verify ur win at <URL> before it expires in 1 hour.,1,promo,unknown,generated_v1
OFFICIAL: Telecel Money subscriber reward scheme RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.,OFFICIAL: Telecel Money subscriber reward scheme RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.,1,promo,unknown,generated_v1
"Boss, Pls help me <NAME>. I'm a nurse and I sent my whole <AMOUNT> salery to ur numbr by error. My children have not eaten. I beg you, send it to <PHONE> and God bless you. I will forever be grateful.","Boss, Pls help me <NAME>. I'm a nurse and I sent my whole <AMOUNT> salery to ur numbr by error. My children have not eaten. I beg you, send it to <PHONE> and God bless you. I will forever be grateful.",1,reversal,unknown,generated_v1
Fidelity Bank Ghana: <AMOUNT> has been debited from your account for a POS purchase. Balance <AMOUNT>.,Fidelity Bank Ghana: <AMOUNT> has been debited from your account for a POS purchase. Balance <AMOUNT>.,0,legitimate,unknown,generated_v1
"Chale, YOU HAVE WON <AMOUNT> in the MTN MoMo promo! To receive ur prize dial *170# and follow the steps. Hurry! Yɛ frɛ wo.","Chale, YOU HAVE WON <AMOUNT> in the MTN MoMo promo! To receive ur prize dial *170# and follow the steps. Hurry! Yɛ frɛ wo.",1,promo,unknown,generated_v1
"Ɛyɛ, Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now.","Ɛyɛ, Dear <NAME>, this is an automated reversal notice. <AMOUNT> was erroneously credited to your wallet. Failure to send it back to <PHONE> within 30 minutes will attract a penalty and account review. Act now.",1,reversal,unknown,generated_v1
