text,normalized_text,label,category,mechanism,source_file
"4335125682019835 Confirmed. You have received GHS15.00 from <ACCOUNT> - <NAME> on 2026-03-08 at 19:49:13. Your Telecel Cash balance is GHS175.51. Reference: data.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",4335125682019835 Confirmed. You have received GHS15.00 from <ACCOUNT> - <NAME> on 2026-03-08 at 19:49:13. Your Telecel Cash balance is GHS175.51. Reference: data. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.,0,legitimate,none,v2
"Important: WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us.","Important: WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us.",1,reversal,scarcity,v2
"Ei! Congratulations <NAME>! Your line has won <AMOUNT> in the MTN Ghana 30th anniversary jackpot. To claim, verify your number at <URL>. Act now.","Ei! Congratulations <NAME>! Your line has won <AMOUNT> in the MTN Ghana 30th anniversary jackpot. To claim, verify your number at <URL>. Act now.",1,promo,greed,v2
"9036401112113980 Confirmed. GHS2,792.09 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-05-23 at 15:05:44. Your Telecel Cash balance is GHS85.00. You were charged GHS0.14. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: drink. 
Sendi k3k3!","9036401112113980 Confirmed. GHS2,792.09 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-05-23 at 15:05:44. Your Telecel Cash balance is GHS85.00. You were charged GHS0.14. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: drink. Sendi k3k3!",0,legitimate,none,v2
"Chale, AirtelTigo ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.","Chale, AirtelTigo ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min.",1,alert,fear,v2
"Ɛyɛ, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, pls send it to <PHONE> now so I can close the complaint. Thank you. Thank you.","Ɛyɛ, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, pls send it to <PHONE> now so I can close the complaint. Thank you. Thank you.",1,reversal,commitment,v2
2823133089615759 Confirmed. You bought GHS232.28 of airtime for <PHONE> on 2026-02-22 at 15:57:20. Your Telecel Cash balance is GHS2.00.,2823133089615759 Confirmed. You bought GHS232.28 of airtime for <PHONE> on 2026-02-22 at 15:57:20. Your Telecel Cash balance is GHS2.00.,0,legitimate,none,v2
9530193367559317 Confirmed. You have withdrawn GHS5.00 from <ACCOUNT> - <NAME> on 2026-03-24 at 21:11:13. Your Telecel Cash balance is GHS150.43.,9530193367559317 Confirmed. You have withdrawn GHS5.00 from <ACCOUNT> - <NAME> on 2026-03-24 at 21:11:13. Your Telecel Cash balance is GHS150.43.,0,legitimate,none,v2
"6266364813900695 Confirmed. GHS3.00 sent to <ACCOUNT> - <NAME> on 2026-07-16 at 03:24:09. Your Telecel Cash balance is GHS30.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: data.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!",6266364813900695 Confirmed. GHS3.00 sent to <ACCOUNT> - <NAME> on 2026-07-16 at 03:24:09. Your Telecel Cash balance is GHS30.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: data. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!,0,legitimate,none,v2
"Massa, Congratulations <NAME>! Your line has won <AMOUNT> in the AirtelTigo Money loyalty bonanza. To claim, verify your number at <URL>.","Massa, Congratulations <NAME>! Your line has won <AMOUNT> in the AirtelTigo Money loyalty bonanza. To claim, verify your number at <URL>.",1,promo,greed,v2
5365790551429971 Confirmed. You have withdrawn GHS144.09 from <ACCOUNT> - <NAME> on 2026-05-01 at 13:52:36. Your Telecel Cash balance is GHS196.25.,5365790551429971 Confirmed. You have withdrawn GHS144.09 from <ACCOUNT> - <NAME> on 2026-05-01 at 13:52:36. Your Telecel Cash balance is GHS196.25.,0,legitimate,none,v2
"Attention: Broni, AirtelTigo Money SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review.","Attention: Broni, AirtelTigo Money SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review.",1,reversal,authority,v2
"Notice: Massa, Ghana Card Office: Your records require mandatory re-verification. Update your Ghana Card and account details at <URL> within 48 hours to avoid deactivation. Ei!","Notice: Massa, Ghana Card Office: Your records require mandatory re-verification. Update your Ghana Card and account details at <URL> within 48 hours to avoid deactivation. Ei!",1,alert,authority,v2
"MASSA, PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. THAT WAS MY LAST MONEY FOR MY MOTHER'S DIALYSIS. PLEASE REFUND IT TO <PHONE>.","MASSA, PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. THAT WAS MY LAST MONEY FOR MY MOTHER'S DIALYSIS. PLEASE REFUND IT TO <PHONE>.",1,reversal,sympathy,v2
"Ɛyɛ, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Do not ignore.","Ɛyɛ, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Do not ignore.",1,reversal,commitment,v2
"BOSS, WRONG SEND ALERT: <AMOUNT> SENT TO YOU IN ERROR. MY FAMILY IS STRANDED AT THE STATION. PLEASE I'M BEGGING, REFUND TO <PHONE> SHARP SHARP BEFORE THE DRIVER LEAVES US.","BOSS, WRONG SEND ALERT: <AMOUNT> SENT TO YOU IN ERROR. MY FAMILY IS STRANDED AT THE STATION. PLEASE I'M BEGGING, REFUND TO <PHONE> SHARP SHARP BEFORE THE DRIVER LEAVES US.",1,reversal,scarcity,v2
Important: AirtelTigo: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your wallet.,Important: AirtelTigo: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your wallet.,1,alert,urgency,v2
"9293016931857739 Confirmed. GHS38.00 sent to <ACCOUNT> - <NAME> on 2026-06-04 at 11:29:46. Your Telecel Cash balance is GHS296.24. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: food.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!",9293016931857739 Confirmed. GHS38.00 sent to <ACCOUNT> - <NAME> on 2026-06-04 at 11:29:46. Your Telecel Cash balance is GHS296.24. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: food. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!,0,legitimate,none,v2
"3414028277858886 Confirmed. GHS381.97 sent to <ACCOUNT> - <NAME> on 2026-01-03 at 00:55:05. Your Telecel Cash balance is GHS32.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: boat.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!",3414028277858886 Confirmed. GHS381.97 sent to <ACCOUNT> - <NAME> on 2026-01-03 at 00:55:05. Your Telecel Cash balance is GHS32.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: boat. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!,0,legitimate,none,v2
"Massa, Fidelity: Your account has been temporarily deactivated due to suspicious activity. Call our verification desk on <PHONE> right away to restore access.","Massa, Fidelity: Your account has been temporarily deactivated due to suspicious activity. Call our verification desk on <PHONE> right away to restore access.",1,alert,authority,v2
5437090512190671 Confirmed. You bought GHS130.98 of airtime for <PHONE> on 2026-01-04 at 21:38:19. Your Telecel Cash balance is GHS32.00.,5437090512190671 Confirmed. You bought GHS130.98 of airtime for <PHONE> on 2026-01-04 at 21:38:19. Your Telecel Cash balance is GHS32.00.,0,legitimate,none,v2
Telecel Ghana SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Do not ignore.,Telecel Ghana SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your account will be flagged for fraud review. Do not ignore.,1,reversal,authority,v2
"Sister, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty. Akwaaba.","Sister, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and send it back to <PHONE>. God bless you for your honesty. Akwaaba.",1,reversal,reciprocity,v2
"Boss, AirtelTigo: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps. Thank you.","Boss, AirtelTigo: Over 4,000 subscribers have already claimed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps. Thank you.",1,promo,social_proof,v2
7560433475223788 Confirmed. You bought GHS336.06 of airtime for <PHONE> on 2026-05-01 at 19:47:49. Your Telecel Cash balance is GHS359.20.,7560433475223788 Confirmed. You bought GHS336.06 of airtime for <PHONE> on 2026-05-01 at 19:47:49. Your Telecel Cash balance is GHS359.20.,0,legitimate,none,v2
"6799737242533853 Confirmed. You have withdrawn GHS32.00 from <ACCOUNT> - <NAME> on 2026-07-06 at 22:47:56. Your Telecel Cash balance is GHS1,936.36.","6799737242533853 Confirmed. You have withdrawn GHS32.00 from <ACCOUNT> - <NAME> on 2026-07-06 at 22:47:56. Your Telecel Cash balance is GHS1,936.36.",0,legitimate,none,v2
CalBank: Your number has been temporarily blocked due to suspicious activity. Call our verification desk on <PHONE> immediately to restore access.,CalBank: Your number has been temporarily blocked due to suspicious activity. Call our verification desk on <PHONE> immediately to restore access.,1,alert,authority,v2
"BOSS, PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. IT WAS MONEY MY CHURCH CONTRIBUTED FOR A FUNERAL. KINDLY SEND IT BACK TO <PHONE>. EI!","BOSS, PLEASE <NAME>, I MISTAKENLY SENT <AMOUNT> TO YOUR NUMBER. IT WAS MONEY MY CHURCH CONTRIBUTED FOR A FUNERAL. KINDLY SEND IT BACK TO <PHONE>. EI!",1,reversal,sympathy,v2
"9581178162205798 Confirmed. GHS137.76 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-02-23 at 18:31:06. Your Telecel Cash balance is GHS32.00. You were charged GHS2.10. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: jersey. 
Sendi k3k3!",9581178162205798 Confirmed. GHS137.76 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-02-23 at 18:31:06. Your Telecel Cash balance is GHS32.00. You were charged GHS2.10. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: jersey. Sendi k3k3!,0,legitimate,none,v2
Important: OFFICIAL TELECEL RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential.,Important: OFFICIAL TELECEL RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential.,1,promo,greed,v2
You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled.,You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled.,1,promo,curiosity,v2
8715212738770182 Confirmed. You have withdrawn GHS30.00 from <ACCOUNT> - <NAME> on 2026-01-17 at 08:31:40. Your Telecel Cash balance is GHS308.51.,8715212738770182 Confirmed. You have withdrawn GHS30.00 from <ACCOUNT> - <NAME> on 2026-01-17 at 08:31:40. Your Telecel Cash balance is GHS308.51.,0,legitimate,none,v2
7188305337214965 Confirmed. You have withdrawn GHS345.87 from <ACCOUNT> - <NAME> on 2026-03-26 at 12:37:31. Your Telecel Cash balance is GHS45.00.,7188305337214965 Confirmed. You have withdrawn GHS345.87 from <ACCOUNT> - <NAME> on 2026-03-26 at 12:37:31. Your Telecel Cash balance is GHS45.00.,0,legitimate,none,v2
"3979451524801767 Confirmed. You have received GHS1,374.94 from <ACCOUNT>-<NAME>  on 2026-07-14 at 15:46:08. Your Telecel Cash balance is GHS355.28.
Ref: GIPS Transfer","3979451524801767 Confirmed. You have received GHS1,374.94 from <ACCOUNT>-<NAME> on 2026-07-14 at 15:46:08. Your Telecel Cash balance is GHS355.28. Ref: GIPS Transfer",0,legitimate,none,v2
Direct Debit Receipt no: 6033566080628428 confirmed at 11:06 PM. Your account was debited with GHS309.16 to pay 540286 - Inv.Debit. Your account balance is GHS8.00.,Direct Debit Receipt no: 6033566080628428 confirmed at 11:06 PM. Your account was debited with GHS309.16 to pay 540286 - Inv.Debit. Your account balance is GHS8.00.,0,legitimate,none,v2
Important: OFFICIAL TELECEL CASH RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential.,Important: OFFICIAL TELECEL CASH RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential.,1,promo,greed,v2
GCB: Your number has been temporarily locked due to suspicious activity. Call our verification desk on <PHONE> asap to restore access. Reply to confirm.,GCB: Your number has been temporarily locked due to suspicious activity. Call our verification desk on <PHONE> asap to restore access. Reply to confirm.,1,alert,authority,v2
"Ei! Consolidated Bank: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. Now now!","Ei! Consolidated Bank: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. Now now!",1,alert,fear,v2
"6952230157656894 Confirmed. You have received GHS30.00 from your <NAME> account on 2026-02-23 at 22:50:00. Your Telecel Cash balance is GHS45.00.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",6952230157656894 Confirmed. You have received GHS30.00 from your <NAME> account on 2026-02-23 at 22:50:00. Your Telecel Cash balance is GHS45.00. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
"9829073860611572 Confirmed. You have withdrawn GHS3,217.74 from <ACCOUNT> - <NAME> on 2026-03-14 at 09:11:36. Your Telecel Cash balance is GHS326.10.","9829073860611572 Confirmed. You have withdrawn GHS3,217.74 from <ACCOUNT> - <NAME> on 2026-03-14 at 09:11:36. Your Telecel Cash balance is GHS326.10.",0,legitimate,none,v2
"1094159549698597 Confirmed. You have received GHS3.00 from your <NAME> account on 2026-02-13 at 20:16:35. Your Telecel Cash balance is GHS5.00.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",1094159549698597 Confirmed. You have received GHS3.00 from your <NAME> account on 2026-02-13 at 20:16:35. Your Telecel Cash balance is GHS5.00. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
"GCB ALERT: A withdrawal of <AMOUNT> is being processed from your profile. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Chale!","GCB ALERT: A withdrawal of <AMOUNT> is being processed from your profile. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Chale!",1,alert,fear,v2
"8290519736620477 Confirmed. You have received GHS340.47 from <ACCOUNT> - <NAME> on 2026-07-26 at 01:49:37. Your Telecel Cash balance is GHS5.00. Reference: food.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.",8290519736620477 Confirmed. You have received GHS340.47 from <ACCOUNT> - <NAME> on 2026-07-26 at 01:49:37. Your Telecel Cash balance is GHS5.00. Reference: food. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.,0,legitimate,none,v2
"Direct Debit Receipt no: 8571954461389406 confirmed at 7:56 AM. Your account was debited with GHS2,282.71 to pay 648666 - Inv.Debit. Your account balance is GHS2.00.","Direct Debit Receipt no: 8571954461389406 confirmed at 7:56 AM. Your account was debited with GHS2,282.71 to pay 648666 - Inv.Debit. Your account balance is GHS2.00.",0,legitimate,none,v2
"6039543034844202 Confirmed. You have withdrawn GHS15.00 from <ACCOUNT> - <NAME> on 2026-01-12 at 21:21:35. Your Telecel Cash balance is GHS1,620.01.","6039543034844202 Confirmed. You have withdrawn GHS15.00 from <ACCOUNT> - <NAME> on 2026-01-12 at 21:21:35. Your Telecel Cash balance is GHS1,620.01.",0,legitimate,none,v2
5530621012218441 Confirmed. You bought GHS148.66 of airtime for <PHONE> on 2026-07-19 at 21:36:58. Your Telecel Cash balance is GHS299.74.,5530621012218441 Confirmed. You bought GHS148.66 of airtime for <PHONE> on 2026-07-19 at 21:36:58. Your Telecel Cash balance is GHS299.74.,0,legitimate,none,v2
"Congratulations <NAME>! Your line has qualified for <AMOUNT> in the MTN customer appreciation promo. To access, authenticate your number at <URL>.","Congratulations <NAME>! Your line has qualified for <AMOUNT> in the MTN customer appreciation promo. To access, authenticate your number at <URL>.",1,promo,greed,v2
"GCB ALERT: A withdrawal of <AMOUNT> is being processed from your profile. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Abi! Reply to confirm.","GCB ALERT: A withdrawal of <AMOUNT> is being processed from your profile. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Abi! Reply to confirm.",1,alert,fear,v2
7441850055061729 Confirmed. You have withdrawn GHS138.66 from <ACCOUNT> - <NAME> on 2026-02-05 at 11:03:03. Your Telecel Cash balance is GHS50.00.,7441850055061729 Confirmed. You have withdrawn GHS138.66 from <ACCOUNT> - <NAME> on 2026-02-05 at 11:03:03. Your Telecel Cash balance is GHS50.00.,0,legitimate,none,v2
4433226695301958 Confirmed. You bought GHS370.47 of airtime for <PHONE> on 2026-03-21 at 13:02:04. Your Telecel Cash balance is GHS230.79.,4433226695301958 Confirmed. You bought GHS370.47 of airtime for <PHONE> on 2026-03-21 at 13:02:04. Your Telecel Cash balance is GHS230.79.,0,legitimate,none,v2
OFFICIAL MTN MOMO RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential. Now now!,OFFICIAL MTN MOMO RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential. Now now!,1,promo,greed,v2
MTN Ghana SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your number will be flagged for fraud review.,MTN Ghana SYSTEM NOTICE: <AMOUNT> was erroneously credited to your wallet due to a network glitch. You are required to reverse it to <PHONE> within 30 minutes or your number will be flagged for fraud review.,1,reversal,authority,v2
"4634899464831710 confirmed. Your bundle purchase request of 50 mins to call all networks @ GHs10 - 7 days to <PHONE> on 2026-05-03 has been received at 13:59:47. 
GHS10.00 has been debited from your account. Your Telecel Cash balance is GHS20.00.",4634899464831710 confirmed. Your bundle purchase request of 50 mins to call all networks @ GHs10 - 7 days to <PHONE> on 2026-05-03 has been received at 13:59:47. GHS10.00 has been debited from your account. Your Telecel Cash balance is GHS20.00.,0,legitimate,none,v2
"Dear customer, Massa, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Chale!","Dear customer, Massa, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Chale!",1,reversal,commitment,v2
"1313146031403054 Confirmed. You have received GHS30.00 from <ACCOUNT>-<NAME>  on 2026-06-09 at 01:40:14. Your Telecel Cash balance is GHS281.93.
Ref: GIPS Transfer",1313146031403054 Confirmed. You have received GHS30.00 from <ACCOUNT>-<NAME> on 2026-06-09 at 01:40:14. Your Telecel Cash balance is GHS281.93. Ref: GIPS Transfer,0,legitimate,none,v2
"Failed. Your Transfer of GHS1,186.49 to <ACCOUNT> - <NAME> on 2026-04-21 at 01:41:40 was unsuccessful. Your Telecel Cash balance is GHS1,721.82. Please try again.","Failed. Your Transfer of GHS1,186.49 to <ACCOUNT> - <NAME> on 2026-04-21 at 01:41:40 was unsuccessful. Your Telecel Cash balance is GHS1,721.82. Please try again.",0,legitimate,none,v2
"Important: Fidelity: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. This is urgent.","Important: Fidelity: We detected an unauthorized login on your account. If this wasn't you, secure it immediately at <URL> or your wallet will be frozen in 2 hours. This is urgent.",1,alert,fear,v2
"3996254531052992 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs10 - 1 days to <PHONE> on 2026-01-11 has been received at 07:38:04. 
GHS10.00 has been debited from your account. Your Telecel Cash balance is GHS254.96.",3996254531052992 confirmed. Your bundle purchase request of 300 mins to call all networks @ GHs10 - 1 days to <PHONE> on 2026-01-11 has been received at 07:38:04. GHS10.00 has been debited from your account. Your Telecel Cash balance is GHS254.96.,0,legitimate,none,v2
"ZENITH ALERT: A WITHDRAWAL OF <AMOUNT> IS BEING PROCESSED FROM YOUR ACCOUNT. IF YOU DID NOT AUTHORIZE THIS, CANCEL NOW BY CONFIRMING YOUR PIN AT <URL>. LINK EXPIRES IN 15 MIN. AKWAABA. THIS IS URGENT.","ZENITH ALERT: A WITHDRAWAL OF <AMOUNT> IS BEING PROCESSED FROM YOUR ACCOUNT. IF YOU DID NOT AUTHORIZE THIS, CANCEL NOW BY CONFIRMING YOUR PIN AT <URL>. LINK EXPIRES IN 15 MIN. AKWAABA. THIS IS URGENT.",1,alert,fear,v2
"4027517999280157 Confirmed. GHS1,519.24 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-07-09 at 18:18:19. Your Telecel Cash balance is GHS45.00. You were charged GHS2.10. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: thanks. 
Sendi k3k3!","4027517999280157 Confirmed. GHS1,519.24 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-07-09 at 18:18:19. Your Telecel Cash balance is GHS45.00. You were charged GHS2.10. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: thanks. Sendi k3k3!",0,legitimate,none,v2
"Boss, WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Now now!","Boss, WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Now now!",1,reversal,scarcity,v2
"Ɛyɛ, WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Reply to confirm.","Ɛyɛ, WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Reply to confirm.",1,reversal,scarcity,v2
Failed. Your Transfer of GHS259.03 to <ACCOUNT> - <NAME> on 2026-04-13 at 23:09:48 was unsuccessful. Your Telecel Cash balance is GHS320.53. Please try again.,Failed. Your Transfer of GHS259.03 to <ACCOUNT> - <NAME> on 2026-04-13 at 23:09:48 was unsuccessful. Your Telecel Cash balance is GHS320.53. Please try again.,0,legitimate,none,v2
"Chale, Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Kindly send it back to <PHONE>. Thank you.","Chale, Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Kindly send it back to <PHONE>. Thank you.",1,reversal,sympathy,v2
"9342031052237302 Confirmed. GHS260.15 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-06-15 at 15:33:53. Your Telecel Cash balance is GHS165.77. You were charged GHS0.30. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: drink. 
Sendi k3k3!",9342031052237302 Confirmed. GHS260.15 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-06-15 at 15:33:53. Your Telecel Cash balance is GHS165.77. You were charged GHS0.30. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: drink. Sendi k3k3!,0,legitimate,none,v2
"Please WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Act now.","Please WRONG SEND ALERT: <AMOUNT> sent to you in error. My family is stranded at the station. Please I'm begging, refund to <PHONE> sharp sharp before the driver leaves us. Act now.",1,reversal,scarcity,v2
"Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Kindly send it back to <PHONE>. Yoo!","Please <NAME>, I mistakenly sent <AMOUNT> to your number. my shop was locked by landlord and I need it to reopen. Kindly send it back to <PHONE>. Yoo!",1,reversal,sympathy,v2
Failed. Your Transfer of GHS45.00 to <ACCOUNT> - <NAME> on 2026-03-15 at 22:37:46 was unsuccessful. Your Telecel Cash balance is GHS2.00. Please try again.,Failed. Your Transfer of GHS45.00 to <ACCOUNT> - <NAME> on 2026-03-15 at 22:37:46 was unsuccessful. Your Telecel Cash balance is GHS2.00. Please try again.,0,legitimate,none,v2
"Failed. Your Transfer of GHS3,434.64 to <ACCOUNT> - <NAME> on 2026-02-27 at 17:31:04 was unsuccessful. Your Telecel Cash balance is GHS10.00. Please try again.","Failed. Your Transfer of GHS3,434.64 to <ACCOUNT> - <NAME> on 2026-02-27 at 17:31:04 was unsuccessful. Your Telecel Cash balance is GHS10.00. Please try again.",0,legitimate,none,v2
Direct Debit Receipt no: 9019807146662097 confirmed at 9:54 AM. Your account was debited with GHS268.14 to pay 883887 - Inv.Debit. Your account balance is GHS60.00.,Direct Debit Receipt no: 9019807146662097 confirmed at 9:54 AM. Your account was debited with GHS268.14 to pay 883887 - Inv.Debit. Your account balance is GHS60.00.,0,legitimate,none,v2
